idx,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,lat,lon,indoor,dist_1,dist_2,dist_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23
4330,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4331,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4332,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4333,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4334,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4335,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4336,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4337,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4338,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4339,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4340,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4341,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4342,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4343,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4344,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4345,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4346,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4347,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4348,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.18,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4349,-106.07,-115.0,-106.67,-103.73,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4350,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4351,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4352,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4353,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-102.33,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4354,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4355,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4356,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4357,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4358,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4359,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4360,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4361,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4362,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4363,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4364,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4365,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4366,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4367,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4368,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4369,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4370,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4371,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4372,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4373,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4374,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,6,3,3,3,3,0
4375,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4376,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4377,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4378,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4379,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4380,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4381,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4382,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4383,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4384,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4385,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4386,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4387,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4388,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4389,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4390,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4391,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4392,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4393,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4394,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4395,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-90.22,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4396,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4397,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4398,-101.196666666667,-115.0,-96.04,-115.0,-97.67,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4399,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4400,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4401,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4402,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4403,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4404,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4405,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4406,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4407,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4408,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4409,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4410,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4411,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-87.5925,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4412,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88694,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4413,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.3125,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4414,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.3125,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4415,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.3125,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4416,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.3125,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4417,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.3125,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4418,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.3125,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4419,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.3125,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4420,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.3125,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4421,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-86.09,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4422,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-85.53,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4423,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.3125,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4424,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.3125,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4425,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.3125,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4426,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.3125,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4427,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.53,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4428,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.3125,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4429,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-93.1,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4430,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.3125,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4431,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.3125,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4432,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88.3125,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
4433,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-88206,-115.0,-8.055506,-34.951693,True,1.3370921752787246,0.8262269245976577,0.6844965251925298,6,4,3,2,3,1
